,Товар,Количество,Сумма,Процент_продаж,Процент_колво,Сумма_продаж,Сумма_колво
4644,4840.0,5,110995.0,0.02251768939432693,0.01060535358248844,76.56310953430145,84.57981589106406
971,1001.0,5,5545.0,0.0011249208314927954,0.01060535358248844,99.47785312560333,84.59042124464655
581,598.0,5,28517.0,0.00578527815179081,0.01060535358248844,93.27178554576315,84.60102659822904
2075,2151.0,5,23737.5,0.004815655227693458,0.01060535358248844,94.58953165170479,84.61163195181153
1213,1250.0,5,42625.0,0.00864738511134002,0.01060535358248844,89.67107367653941,84.62223730539402
2552,2646.0,5,23570.0,0.004781674300862973,0.01060535358248844,94.6135021017978,84.63284265897651
4142,4314.0,5,42660.0,0.008654485603513552,0.01060535358248844,89.64512665229647,84.643448012559
1279,1317.0,5,114460.27,0.023220692894732164,0.01060535358248844,76.01676682193171,84.6540533661415
1220,1257.0,5,111370.0,0.022593766096186223,0.01060535358248844,76.42780737769112,84.66465871972399
5277,5508.0,5,111326.27,0.022584894538393407,0.01060535358248844,76.45039227222952,84.67526407330648
4629,4825.0,5,33025.0,0.006699821543742031,0.01060535358248844,92.19310877332485,84.68586942688897
3999,4160.0,5,41890.0,0.008498274775695798,0.01060535358248844,89.85091118107854,84.69647478047146
1712,1774.0,5,41960.0,0.008512475760042866,0.01060535358248844,89.80839343597214,84.70708013405395
182,192.0,5,23940.0,0.004856736646697479,0.01060535358248844,94.53634186483285,84.71768548763644
1571,1627.0,5,111300.0,0.022579565111839155,0.01060535358248844,76.47297183734136,84.72829084121894
1892,1966.0,5,115099.98,0.023350471633255925,0.01060535358248844,75.97022608402703,84.73889619480143
2468,2560.0,5,14991.0,0.0030412422335272305,0.01060535358248844,97.07949846906432,84.74950154838392
4683,4880.0,5,23450.0,0.004757329756267998,0.01060535358248844,94.67067651243704,84.76010690196641
5256,5484.0,5,23955.0,0.00485977971477185,0.01060535358248844,94.5266263628274,84.7707122555489
2297,2383.0,5,28337.489999999998,0.005748860741788778,0.01060535358248844,93.36404335433679,84.78131760913139
537,554.0,5,41250.0,0.008368437204522598,0.01060535358248844,90.07048539109805,84.79192296271388
1572,1628.0,5,23032.0,0.004672529592595502,0.01060535358248844,94.82627997632655,84.80252831629637
1406,1447.0,5,28820.0,0.005846748126893122,0.01060535358248844,93.16138162201263,84.81313366987887
3334,3453.0,5,260614.25,0.05287112692675766,0.01060535358248844,58.50473335598924,84.82373902346136
4203,4377.0,5,101885.0,0.02066953271715842,0.01060535358248844,77.9903419531891,84.83434437704385
2386,2477.0,5,195000.0,0.0395598849668341,0.01060535358248844,65.23023323323554,84.84494973062634
4986,5195.0,5,259450.0,0.05263493412638517,0.01060535358248844,58.61021015287107,84.85555508420883
772,795.0,5,27990.0,0.00567836502677788,0.01060535358248844,93.41537179384581,84.86616043779132
2191,2270.0,5,100928.12,0.02047540931855809,0.01060535358248844,78.15478288439414,84.87676579137381
5292,5523.0,5,48295.0,0.009797664843452578,0.01060535358248844,88.32972118911167,84.8873711449563
3372,3493.0,5,120450.0,0.02443583663720599,0.01060535358248844,75.27784437216114,84.8979764985388
3669,3802.0,5,22650.0,0.004595032792301499,0.01060535358248844,94.93739083522144,84.90858185212129
3320,3439.0,5,40195.0,0.008154408083291778,0.01060535358248844,90.35126233803899,84.91918720570378
118,122.0,5,40190.0,0.008153393727266986,0.01060535358248844,90.35941573176626,84.92979255928627
4220,4395.0,5,48830.0,0.009906200938105174,0.01060535358248844,88.2117706594079,84.94039791286876
2442,2534.0,5,32514.25,0.00659620507580967,0.01060535358248844,92.34588263225054,84.95100326645125
3896,4046.0,5,49195.0,0.00998024892791489,0.01060535358248844,88.16202714713019,84.96160862003374
3883,4030.0,5,121600.0,0.02466913852290783,0.01060535358248844,75.15508650292038,84.97221397361623
3750,3887.0,5,14150.0,0.002870627550157449,0.01060535358248844,97.3480878370753,84.98281932719873
2560,2657.0,5,22646.0,0.004594221307481667,0.01060535358248844,94.94658008932122,84.99342468078122
373,387.0,5,5800.0,0.0011766529887571168,0.01060535358248844,99.43506931694033,85.00403003436371
1589,1646.0,5,45800.0,0.00929150118708206,0.01060535358248844,88.9484830992479,85.0146353879462
4236,4413.0,5,106699.98,0.021646353511607687,0.01060535358248844,77.29106279076646,85.02524074152869
390,404.0,5,15370.0,0.0031181304202063595,0.01060535358248844,96.97514603511816,85.03584609511118
4268,4449.0,5,107850.0,0.02187965945473363,0.01060535358248844,77.07361742596586,85.04645144869367
4552,4746.0,5,267829.95,0.05433498468037399,0.01060535358248844,57.861017431526705,85.05705680227616
1710,1771.0,5,107135.0,0.02173460654318857,0.01060535358248844,77.16086015894606,85.06766215585866
3490,3616.0,5,22820.0,0.00462952089714438,0.01060535358248844,94.87277348987213,85.07826750944115
2403,2494.0,5,41058.47,0.008329581282636968,0.01060535358248844,90.10387027624223,85.08887286302364
68,70.0,5,46277.28,0.009388327555784474,0.01060535358248844,88.79895795285088,85.09947821660613
977,1007.0,5,15435.0,0.0031313170485286375,0.01060535358248844,96.93454055196094,85.11008357018862
2525,2618.0,5,40634.99,0.008243669384761303,0.01060535358248844,90.2611834656135,85.12068892377111
3171,3286.0,5,46590.0,0.009451769438998978,0.01060535358248844,88.69533372509493,85.1312942773536
4009,4171.0,5,46845.0,0.009503501596263298,0.01060535358248844,88.63853080206268,85.1418996309361
3299,3416.0,5,32690.0,0.0066318596900810595,0.01060535358248844,92.29960775097383,85.15250498451859
1016,1046.0,5,28719.0,0.005826258135192351,0.01060535358248844,93.17889224719738,85.16311033810108
1398,1439.0,5,33675.0,0.006831687826964812,0.01060535358248844,92.03768610825318,85.17371569168357
2276,2361.0,5,172950.0,0.03508657489750747,0.01060535358248844,67.57406152654305,85.18432104526606
2968,3083.0,5,119519.95999999999,0.024247158301746733,0.01060535358248844,75.3994221152581,85.19492639884855
3877,4024.0,5,24450.0,0.004960200961226122,0.01060535358248844,94.32546266191137,85.20553175243104
3210,3326.0,5,92280.0,0.018720954793535645,0.01060535358248844,79.8183601434501,85.21613710601353
167,176.0,5,10085.0,0.0020459561020026765,0.01060535358248844,98.45362626641176,85.22674245959603
184,194.0,5,65515.0,0.013291106992831467,0.01060535358248844,84.86540251581008,85.23734781317852
3523,3651.0,5,13430.0,0.0027245602825876,0.01060535358248844,97.55778064310407,85.24795316676101
1366,1406.0,5,64550.0,0.013095336280046879,0.01060535358248844,85.04981933265184,85.2585585203435
3016,3131.0,5,127642.5,0.02589498777886729,0.01060535358248844,74.07035341842924,85.26916387392599
2691,2795.0,5,19645.0,0.003985404821402338,0.01060535358248844,95.69094065998017,85.27976922750848
862,887.0,5,83100.0,0.01685859713202007,0.01060535358248844,81.49695574885183,85.29037458109097
4162,4335.0,5,82665.0,0.01677034815786329,0.01060535358248844,81.56417154365657,85.30097993467346
1296,1335.0,5,65065.0,0.013199814950600313,0.01060535358248844,84.94478094653007,85.31158528825596
2693,2797.0,5,19555.0,0.003967146412956106,0.01060535358248844,95.71080986579376,85.32219064183845
3816,3957.0,5,82600.0,0.016757161529541008,0.01060535358248844,81.59768667820047,85.33279599542094
4294,4477.0,5,65740.0,0.013336753013947045,0.01060535358248844,84.8254797003437,85.34340134900343
1936,2011.0,5,61290.0,0.012433976151883394,0.01060535358248844,85.7355795231442,85.35400670258592
3453,3577.0,5,7615.0,0.001544864225756111,0.01060535358248844,99.08541042847651,85.36461205616841
1578,1634.0,5,36449.99,0.0073946533920115545,0.01060535358248844,91.327961158205,85.3752174097509
1155,1189.0,5,26671.0,0.0054107779074381145,0.01060535358248844,93.75817457081838,85.3858227633334
923,952.0,5,31090.0,0.006307265762148062,0.01060535358248844,92.67460467881148,85.39642811691589
4472,4662.0,5,144400.0,0.02929460199595305,0.01060535358248844,71.30332656093927,85.40703347049838
4250,4430.0,5,66250.0,0.013440217328475687,0.01060535358248844,84.67848585506205,85.41763882408087
2019,2095.0,5,10590.0,0.002148406060506529,0.01060535358248844,98.31346644400462,85.42824417766336
2584,2682.0,5,17305.0,0.003510686201800329,0.01060535358248844,96.39272965568722,85.43884953124585
356,370.0,5,17340.0,0.003517786693973863,0.01060535358248844,96.38921896948541,85.44945488482834
2745,2850.0,5,64250.0,0.013034474918559441,0.01060535358248844,85.10201808963014,85.46006023841083
8,9.0,5,6490.35,0.0013167051250999576,0.01060535358248844,99.30600271314998,85.47066559199332
4051,4214.0,5,83560.0,0.016951917886300807,0.01060535358248844,81.41246374653967,85.48127094557582
1763,1826.0,5,63900.0,0.012963469996824097,0.01060535358248844,85.16697496022803,85.4918762991583
4899,5105.0,5,61790.0,0.012535411754362456,0.01060535358248844,85.5859086543607,85.5024816527408
130,136.0,5,8030.0,0.0016290557758137326,0.01060535358248844,99.02177095276585,85.51308700632329
2571,2668.0,5,20152.5,0.004088361957918586,0.01060535358248844,95.59787525562768,85.52369235990578
645,664.0,5,62050.0,0.012588158267651568,0.01060535358248844,85.51062487460598,85.53429771348827
3405,3528.0,5,141649.99,0.028736704153606154,0.01060535358248844,71.76675805559813,85.54490306707076
2634,2732.0,5,17020.0,0.0034528679083872635,0.01060535358248844,96.46585245136674,85.55550842065325
3919,4070.0,5,62207.49,0.012620108453720424,0.01060535358248844,85.4602316672944,85.56611377423575
1183,1220.0,5,31459.5,0.0063822266723800895,0.01060535358248844,92.59841132600934,85.57671912781824
49,51.0,5,62330.0,0.012644962205039844,0.01060535358248844,85.42234953124999,85.58732448140073
1159,1193.0,5,62345.0,0.012648005273114216,0.01060535358248844,85.40970456904495,85.59792983498322
4828,5031.0,5,37075.0,0.007521449923822431,0.01060535358248844,91.17161428292849,85.60853518856571
1676,1735.0,5,84790.0,0.0172014494683993,0.01060535358248844,81.19049422605967,85.6191405421482
5276,5507.0,5,145646.76,0.029547533699446637,0.01060535358248844,71.15618912341871,85.6297458957307
78,81.0,5,29590.0,0.006002958954710876,0.01060535358248844,93.00724113338698,85.64035124931318
1737,1800.0,5,84500.0,0.017142616818961443,0.01060535358248844,81.27632327336394,85.65095660289568
910,939.0,5,20000.0,0.004057424099162471,0.01060535358248844,95.63455105456862,85.66156195647817
5119,5336.0,5,19960.0,0.004049309250964147,0.01060535358248844,95.65076654998091,85.67216731006066
3690,3823.0,5,19917.5,0.004040687224753426,0.01060535358248844,95.65885597233112,85.68277266364315
1912,1986.0,5,34576.0,0.007014474782632082,0.01060535358248844,91.80219984945492,85.69337801722564
2048,2124.0,5,82090.0,0.016653697215012364,0.01060535358248844,81.69795272818294,85.70398337080813
2957,3072.0,5,66599.98,0.01351121819278693,0.01060535358248844,84.58417711801316,85.71458872439062
1879,1952.0,5,36144.99,0.0073327776744993274,0.01060535358248844,91.37950560482955,85.72519407797311
4545,4739.0,5,238650.0,0.0484152130632562,0.01060535358248844,60.57671047544945,85.7357994315556
3496,3623.0,5,18890.0,0.0038322370616589545,0.01060535358248844,95.97241810496217,85.7464047851381
2135,2212.0,5,35362.5,0.007174032985331646,0.01060535358248844,91.58959214735034,85.75701013872059
5086,5300.0,5,30555.0,0.006198729667495466,0.01060535358248844,92.78102594055929,85.76761549230308
1626,1683.0,5,71349.98,0.014474856416338017,0.01060535358248844,83.50615537003537,85.77822084588557
3225,3341.0,5,75605.0,0.015338077450858934,0.01060535358248844,82.68737732835595,85.78882619946806
4377,4563.0,5,71589.97,0.01452354347681592,0.01060535358248844,83.46270381080124,85.79943155305055
1651,1709.0,5,75520.0,0.015320833398437494,0.01060535358248844,82.73336373692275,85.81003690663304
3762,3902.0,5,18730.0,0.003799777668865655,0.01060535358248844,96.01052887685455,85.82064226021554
